result,open,high,low,close
0.0,1.0836,1.08386,1.08091,1.08104
1.0,1.0814,1.08225,1.08005,1.08016
1.0,1.08014,1.08182,1.08012,1.08052
1.0,1.0805,1.08316,1.08034,1.0811
0.0,1.08108,1.09396,1.07983,1.09004
0.0,1.09002,1.09346,1.08611,1.08806
0.0,1.08804,1.08966,1.08408,1.08668
1.0,1.08692,1.08697,1.08336,1.08391
1.0,1.08389,1.08552,1.08351,1.08535
1.0,1.08538,1.08926,1.08317,1.08828
0.0,1.0883,1.09076,1.08667,1.0902
0.0,1.09017,1.0916,1.08654,1.08749
0.0,1.08746,1.08757,1.0831,1.08446
1.0,1.08503,1.0855,1.08392,1.08412
0.0,1.08414,1.08498,1.08408,1.08472
1.0,1.08474,1.08538,1.08304,1.08376
1.0,1.08378,1.08386,1.08156,1.0838
0.0,1.08378,1.08776,1.08339,1.08664
1.0,1.08662,1.0867,1.08366,1.08382
1.0,1.08374,1.08484,1.08365,1.08472
0.0,1.08474,1.08526,1.08417,1.085
0.0,1.08497,1.08583,1.08251,1.08298
0.0,1.08305,1.08328,1.08083,1.08227
1.0,1.08224,1.0824,1.08014,1.08046
1.0,1.08049,1.08202,1.08046,1.08092
1.0,1.08116,1.08234,1.08079,1.08214
1.0,1.08212,1.08336,1.08192,1.08265
0.0,1.08268,1.08491,1.08249,1.08418
1.0,1.0842,1.0842,1.08214,1.08323
1.0,1.0832,1.08476,1.0824,1.08368
0.0,1.08366,1.08546,1.08351,1.08392
0.0,1.0841,1.08468,1.08328,1.08389
1.0,1.08386,1.08412,1.08355,1.08355
0.0,1.08358,1.08477,1.08021,1.08388
1.0,1.0839,1.0844,1.07946,1.08038
0.0,1.08036,1.08282,1.0803,1.08246
0.0,1.08248,1.08268,1.08059,1.08081
1.0,1.08096,1.082,1.08038,1.08092
1.0,1.0809,1.0812,1.08048,1.08098
0.0,1.08095,1.08255,1.08072,1.08174
0.0,1.08176,1.08404,1.08123,1.08146
0.0,1.08144,1.08214,1.07998,1.08096
0.0,1.08093,1.08136,1.07952,1.08076
0.0,1.08137,1.0814,1.07952,1.08032
0.0,1.08035,1.08065,1.07964,1.08026
0.0,1.08023,1.08094,1.0793,1.07989
1.0,1.07992,1.08068,1.07668,1.07864
0.0,1.07862,1.08418,1.07857,1.08416
0.0,1.08414,1.08424,1.08281,1.08318
1.0,1.08324,1.08418,1.08238,1.0828
1.0,1.08282,1.08359,1.08235,1.08344
0.0,1.08342,1.08452,1.08229,1.08353
1.0,1.08356,1.08403,1.08237,1.08291
1.0,1.08294,1.08314,1.08036,1.0831
0.0,1.08308,1.08392,1.08118,1.08368
0.0,1.08364,1.08384,1.08314,1.08344
0.0,1.08346,1.08378,1.08267,1.08306
0.0,1.08303,1.08356,1.08092,1.08162
0.0,1.08166,1.08286,1.08049,1.0807
1.0,1.08066,1.0809,1.07606,1.07717
