result,open,high,low,close
0.0,1.2222,1.2222,1.2222,1.2222
0.0,1.2236,1.2236,1.2236,1.2236
0.0,1.22705,1.22705,1.22705,1.22705
0.0,1.2264,1.2264,1.2264,1.2264
0.0,1.2236,1.2236,1.2236,1.2236
0.0,1.239,1.239,1.239,1.239
0.0,1.2276,1.2276,1.2276,1.2276
0.0,1.2282,1.2282,1.2282,1.2282
0.0,1.2333,1.2333,1.2333,1.2333
0.0,1.2328,1.2328,1.2328,1.2328
0.0,1.2127,1.2127,1.2127,1.2127
0.0,1.2136,1.2136,1.2136,1.2136
0.0,1.2127,1.2127,1.2127,1.2127
0.0,1.2121,1.2121,1.2121,1.2121
0.0,1.2158,1.2158,1.2158,1.2158
0.0,1.2169,1.2169,1.2169,1.2169
0.0,1.2316,1.2316,1.2316,1.2316
0.0,1.2363,1.2363,1.2363,1.2363
0.0,1.2136,1.2136,1.2136,1.2136
0.0,1.2118,1.2118,1.2118,1.2118
0.0,1.2018,1.2018,1.2018,1.2018
0.0,1.2118,1.2118,1.2118,1.2118
0.0,1.2173,1.2173,1.2173,1.2173
0.0,1.2086,1.2086,1.2086,1.2086
0.0,1.2093,1.2093,1.2093,1.2093
0.0,1.2091,1.2091,1.2091,1.2091
0.0,1.2078,1.2078,1.2078,1.2078
0.0,1.1946,1.1946,1.1946,1.1946
0.0,1.196,1.196,1.196,1.196
0.0,1.1984,1.1984,1.1984,1.1984
0.0,1.1994,1.1994,1.1994,1.1994
0.0,1.202,1.202,1.202,1.202
0.0,1.2024,1.2024,1.2024,1.2024
0.0,1.1867,1.1867,1.1867,1.1867
0.0,1.1842,1.1842,1.1842,1.1842
0.0,1.1904,1.1904,1.1904,1.1904
0.0,1.1847,1.1847,1.1847,1.1847
0.0,1.1823,1.1823,1.1823,1.1823
0.0,1.1867,1.1867,1.1867,1.1867
0.0,1.1926,1.1926,1.1926,1.1926
0.0,1.184,1.184,1.184,1.184
0.0,1.196,1.196,1.196,1.196
0.0,1.1981,1.1981,1.1981,1.1981
0.0,1.1985,1.1985,1.1985,1.1985
0.0,1.1946,1.1946,1.1946,1.1946
0.0,1.21,1.21,1.21,1.21
0.0,1.2175,1.2175,1.2175,1.2175
0.0,1.2083,1.2083,1.2083,1.2083
0.0,1.1881,1.1881,1.1881,1.1881
0.0,1.1878,1.1878,1.1878,1.1878
0.0,1.185,1.185,1.185,1.185
0.0,1.1871,1.1871,1.1871,1.1871
0.0,1.1901,1.1901,1.1901,1.1901
0.0,1.182,1.182,1.182,1.182
0.0,1.1887,1.1887,1.1887,1.1887
0.0,1.1889,1.1889,1.1889,1.1889
0.0,1.2027,1.2027,1.2027,1.2027
0.0,1.1951,1.1951,1.1951,1.1951
0.0,1.2009,1.2009,1.2009,1.2009
0.0,1.1964,1.1964,1.1964,1.1964
0.0,1.1979,1.1979,1.1979,1.1979
0.0,1.1988,1.1988,1.1988,1.1988
0.0,1.2003,1.2003,1.2003,1.2003
0.0,1.2107,1.2107,1.2107,1.2107
0.0,1.2107,1.2107,1.2107,1.2107
0.0,1.2263,1.2263,1.2263,1.2263
0.0,1.2221,1.2221,1.2221,1.2221
0.0,1.2243,1.2243,1.2243,1.2243
0.0,1.21875,1.21875,1.21875,1.21875
0.0,1.2247,1.2247,1.2247,1.2247
0.0,1.2215,1.2215,1.2215,1.2215
0.0,1.2227,1.2227,1.2227,1.2227
0.0,1.228,1.228,1.228,1.228
0.0,1.2295,1.2295,1.2295,1.2295
0.0,1.2321,1.2321,1.2321,1.2321
0.0,1.227,1.227,1.227,1.227
0.0,1.2049,1.2049,1.2049,1.2049
0.0,1.2105,1.2105,1.2105,1.2105
0.0,1.2005,1.2005,1.2005,1.2005
0.0,1.2005,1.2005,1.2005,1.2005
0.0,1.2059,1.2059,1.2059,1.2059
0.0,1.2162,1.2162,1.2162,1.2162
0.0,1.2012,1.2012,1.2012,1.2012
0.0,1.2052,1.2052,1.2052,1.2052
0.0,1.2137,1.2137,1.2137,1.2137
0.0,1.214,1.214,1.214,1.214
0.0,1.2114,1.2114,1.2114,1.2114
0.0,1.2106,1.2106,1.2106,1.2106
0.0,1.2093,1.2093,1.2093,1.2093
0.0,1.217,1.217,1.217,1.217
0.0,1.2177,1.2177,1.2177,1.2177
0.0,1.2172,1.2172,1.2172,1.2172
0.0,1.2185,1.2185,1.2185,1.2185
